成交時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額
2024/01/11 23:19:57,小型期01,1,"17,515","17,465","2,423"
2024/01/11 22:35:11,小型期01,1,"17,520","17,530",-578
2024/01/11 22:30:44,小型期01,1,"17,531","17,530",-28
2024/01/11 21:32:26,小型期01,1,"17,530","17,497","-1,727"
2024/01/11 13:27:01,小型期01,1,"17,530","17,570","1,922"
2024/01/11 10:50:27,小型期01,2,"17,515","17,530","-1,656"
2024/01/11 10:42:44,小型期01,2,"17,530","17,513","-1,856"
2024/01/11 10:14:56,小型期01,2,"17,517","17,526","-1,056"
2024/01/11 9:47:58,小型期01,2,"17,525","17,515","-1,156"
2024/01/11 9:45:33,小型期01,2,"17,509","17,525","-1,756"
2024/01/11 9:22:05,小型期01,2,"17,525","17,515","-1,156"
2024/01/11 9:14:33,小型期01,1,"17,500","17,524","-1,278"
2024/01/11 9:12:16,小型期01,1,"17,510","17,515",-328
2024/01/11 9:07:57,小型期01,1,"17,510","17,510",-78
2024/01/11 9:02:26,小型期01,1,"17,510","17,520",-578
2024/01/11 8:48:32,小型期01,1,"17,522","17,510",-678
2024/01/10 9:18:55,小型期01,1,"17,465","17,485","-1,076"
2024/01/10 9:10:29,小型期01,1,"17,500","17,480",923
2024/01/08 13:35:27,小型期01,2,"17,595","17,585","-1,156"
2024/01/08 13:29:08,小型期01,2,"17,595","17,588",-856
2024/01/08 11:37:16,小型期01,2,"17,610","17,590","-2,156"
2024/01/08 10:52:36,小型期01,2,"17,619","17,602","-1,856"
2024/01/08 10:44:45,小型期01,2,"17,630","17,608","-2,356"
2024/01/03 10:36:45,小型期01,1,"17,640","17,540","4,922"
2024/01/02 9:08:38,小型期01,1,"17,864","17,885",972
2023/11/01 20:30:00,小型期11,1,"16,051","16,072","-1,124"
2023/11/01 15:19:02,小型期11,1,"16,061","16,065",-274
2023/11/01 12:35:04,小型期11,1,"16,065","16,075",-574
2023/11/01 12:22:46,小型期11,1,"16,050","16,070","-1,074"
2023/11/01 11:21:07,小型期11,1,"16,045","16,065","-1,074"
2023/11/01 8:45:22,小型期11,1,"16,218","16,110","5,326"
2023/10/30 21:47:01,小型期11,1,"16,197","16,227","-1,574"
2023/10/30 17:20:25,小型期11,1,"16,210","16,209",-24
2023/10/30 9:55:49,小型期11,1,"16,190","16,211","-1,124"
2023/10/30 9:37:31,小型期11,1,"16,175","16,195","-1,074"
2023/10/30 8:55:30,小型期11,1,"16,165","16,167",-174
2023/10/27 12:34:56,小型期11,1,"16,135","16,155","-1,074"
2023/10/27 2:53:29,小型期11,1,"16,130","16,130",-74
2023/10/26 21:15:03,小型期11,1,"16,115","16,135","-1,074"
2023/10/26 20:50:27,小型期11,1,"16,090","16,120","-1,574"
2023/10/25 21:35:04,小型期11,1,"16,165","16,330","8,176"
2023/10/26 12:32:46,小型期11,1,"16,081","16,101","-1,074"
2023/10/26 10:45:36,小型期11,1,"16,165","16,115","2,426"
2023/10/26 9:38:42,小型期11,1,"16,145","16,164","-1,024"
2023/10/26 9:30:57,小型期11,1,"16,101","16,125","-1,274"
2023/10/24 9:43:55,小型期11,1,"16,185","16,164","-1,124"
2023/10/24 9:27:41,小型期11,1,"16,274","16,224","-2,574"
2023/10/24 9:06:54,小型期11,1,"16,265","16,229","-1,874"
2023/10/23 12:30:26,小型期11,1,"16,300","16,280",926
2023/10/23 10:20:10,小型期11,1,"16,355","16,310","2,176"
2023/10/23 9:25:51,小型期11,1,"16,340","16,360","-1,074"
2023/10/13 15:08:23,小型期10,1,"16,768","16,767",-126
2023/10/13 11:27:02,小型期10,1,"16,779","16,761",-976
2023/10/13 10:54:39,小型期10,1,"16,747","16,759",524
2023/10/13 2:06:36,小型期10,1,"16,660","16,700","1,924"
2023/10/12 1:18:53,小型期10,1,"16,676","16,649","-1,426"
2023/10/12 0:18:38,小型期10,1,"16,680","16,657","-1,226"
2023/10/11 23:44:42,小型期10,1,"16,685","16,664","-1,126"
2023/10/11 22:12:32,小型期10,1,"16,708","16,690",-976
2023/10/11 20:30:36,小型期10,1,"16,705","16,683","-1,176"
2023/10/11 16:01:52,小型期10,1,"16,695","16,675","-1,076"
2023/10/11 10:59:59,小型期10,1,"16,705","16,696",-526
2023/10/11 9:32:17,小型期10,1,"16,741","16,721","-1,076"
2023/10/11 9:30:14,小型期10,1,"16,751","16,726","-1,326"
2023/10/11 9:10:51,小型期10,1,"16,755","16,735","-1,076"
2023/10/11 9:00:00,小型期10,1,"16,799","16,757","-2,176"
2023/10/03 19:10:23,小型期10,1,"16,395","16,390",-324
2023/09/27 22:52:13,小型期10,1,"16,302","16,301",-124
2023/09/27 11:30:29,小型期10,1,"16,280","16,260","-1,074"
2023/09/27 10:30:26,小型期10,1,"16,320","16,270","-2,574"
2023/09/16 1:19:35,小型期09,1,"16,653","16,723","3,424"
2023/09/13 10:08:28,小型期09,1,"16,625","16,590","-1,826"
2023/09/09 0:50:09,小型期09,1,"16,580","16,558","-1,176"
2023/09/08 22:41:36,小型期09,1,"16,595","16,570","-1,326"
2023/09/07 12:07:32,小型期09,1,"16,635","16,625",-576
2023/09/07 10:52:18,小型期09,1,"16,630","16,601","-1,526"
2023/09/06 22:52:22,小型期09,1,"16,630","16,635",174
2023/08/31 9:00:07,小型期09,1,"16,670","16,663",-426
2023/08/25 13:27:54,小型期09,1,"16,613","16,434","-9,025"
2023/08/18 19:34:42,小型期09,1,"16,425","16,300","-6,324"
2023/08/18 3:09:07,小型期09,1,"16,464","16,400","-3,274"
2023/08/10 12:31:29,小型期08,1,"16,980","16,635","-17,326"
2023/07/19 13:57:42,台指17300C07,1,19,"17,300",-948
2023/07/19 9:38:36,台指17300C07,1,19,23,179
2023/07/18 9:21:10,台指17300C07,1,19,102,"4,125"
2023/07/17 13:20:48,台指17300C07,1,19,60,"2,027"
2023/07/13 10:17:29,台指17300C07,1,19,91,"3,575"
2023/07/06 12:35:43,台指17800C07,10,10,4,"-3,640"
2023/07/05 13:46:42,台指W117300C07,5,2,"17,300",-660
2023/07/05 10:04:25,台指W116950C07,1,40,160,"5,971"
2023/07/03 23:04:54,台指W117300C07,5,2,4,255
2023/07/03 10:39:47,台指W116950C07,1,40,122,"4,073"
2023/07/03 10:08:06,台指W116950C07,1,40,125,"4,223"
2023/07/03 10:01:15,台指W116950C07,1,40,135,"4,722"
2023/07/03 9:52:59,台指W117300C07,3,2,9,813
2023/07/03 9:34:15,台指W117300C07,2,2,9,562
2023/07/03 9:30:59,台指W116950C07,1,40,130,"4,472"
2023/06/30 21:40:04,台指W117300C07,1,2,3,-4
2023/06/30 21:40:04,台指W117300C07,1,2,3,-4
2023/06/30 21:40:00,台指W117300C07,1,2,3,-4
2023/06/30 21:39:42,台指W117300C07,1,2,3,-4
2023/06/30 21:39:42,台指W117300C07,1,2,3,-4
2023/06/30 21:39:42,台指W117300C07,1,2,3,-4
2023/06/30 21:39:41,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:38,台指W117300C07,1,2,3,-4
2023/06/30 21:39:37,台指W117300C07,1,2,3,-4
2023/06/30 21:39:36,台指W117300C07,1,2,3,-4
2023/06/30 21:39:34,台指W117300C07,5,2,3,-20
2023/06/30 21:39:34,台指W117300C07,1,2,3,-4
2023/06/30 21:29:15,台指W117300C07,10,2,4,460
2023/06/30 21:09:30,台指W117300C07,1,2,5,71
2023/06/30 21:07:38,台指W117300C07,1,2,5,71
2023/03/20 15:00:00,小型期04,1,"15,412","15,270","-7,172"
2023/03/17 9:45:50,小型期04,1,"15,365","15,346","-1,022"
2023/03/17 9:39:14,小型期04,1,"15,360","15,360",-72
2023/03/17 9:31:00,小型期04,1,"15,355","15,362",-422
2023/03/17 9:27:47,小型期04,1,"15,345","15,356",478
2023/03/17 8:55:28,小型期04,1,"15,310","15,322",-672
2023/03/17 0:27:27,小型期04,1,"15,270","15,279",-522
2023/03/17 0:15:38,小型期04,1,"15,270","15,270",-72
2023/03/17 0:08:53,小型期04,1,"15,270","15,270",-72
2023/03/16 23:26:10,小型期04,1,"15,255","15,269",-772
2023/03/16 23:20:32,小型期04,1,"15,250","15,265",-822
2023/03/16 23:08:47,小型期04,1,"15,259","15,259",-72
2023/03/16 10:43:28,小型期04,1,"15,280","15,291",-622
2023/03/16 9:28:20,小型期04,1,"15,230","15,250","-1,072"
2023/03/16 9:22:23,小型期04,1,"15,224","15,224",-72
2023/03/15 17:02:32,小型期04,1,"15,400","15,311","-4,522"
2023/03/15 1:16:27,小型期04,1,"15,390","15,360","-1,572"
2023/03/14 20:30:10,小型期04,1,"15,350","15,340",428
2023/03/14 10:09:58,小型期04,1,"15,330","15,340",-572
2023/03/14 9:02:53,小型期04,1,"15,302","15,326","-1,272"
2023/03/11 2:41:34,小型期04,1,"15,465","15,410","-2,822"
2023/03/10 22:38:51,小型期04,1,"15,490","15,460","-1,572"
2023/03/10 21:30:15,小型期04,1,"15,460","15,425","-1,822"
2023/03/10 9:46:23,小型期03,1,"15,585","15,545","-2,074"
2023/03/10 2:18:13,小型期03,1,"15,740","15,720","-1,074"
2023/03/10 1:02:44,小型期03,1,"15,750","15,740",-574
2023/03/09 10:18:58,小型期03,1,"15,815","15,791","-1,274"
2023/03/09 9:50:03,小型期03,1,"15,850","15,800","-2,574"
2023/03/08 23:21:40,小型期03,1,"15,654","15,810","7,726"
2023/03/03 23:03:25,小型期03,1,"15,653","15,625","-1,474"
2023/03/03 19:15:43,小型期03,1,"15,638","15,638",-74
2023/03/03 12:16:39,小型期03,1,"15,655","15,625","-1,574"
2023/03/03 11:15:43,小型期03,1,"15,607","15,628","-1,124"
2023/03/03 9:27:23,小型期03,1,"15,636","15,607","-1,524"
2023/03/03 8:50:17,小型期03,1,"15,616","15,639","-1,224"
2023/03/03 2:36:51,小型期03,1,"15,575","15,592",-924
2023/03/03 0:00:12,小型期03,1,"15,555","15,587","-1,674"
2023/03/02 22:53:10,小型期03,1,"15,530","15,550","-1,074"
2023/03/02 12:36:18,小型期03,1,"15,570","15,570",-74
2023/03/02 8:45:45,小型期03,1,"15,531","15,591","-3,074"
2023/03/01 13:19:34,小型期03,1,"15,530","15,551","-1,124"
2023/03/01 11:13:11,小型期03,1,"15,475","15,510","-1,823"
2023/03/01 9:50:21,小型期03,1,"15,415","15,440","-1,322"
2023/03/01 9:22:41,小型期03,1,"15,376","15,397","-1,122"
2023/03/01 9:03:22,小型期03,1,"15,345","15,360",-822
2023/02/24 12:39:02,小型期03,1,"15,460","15,541","3,977"
2023/02/23 4:38:43,小型期03,1,"15,350","15,348",-172
2023/02/22 9:55:13,小型期03,2,"15,325.50","15,342","-1,794"
2023/02/22 9:45:09,小型期03,2,"15,371","15,341","-3,144"
2023/02/22 9:30:27,小型期03,2,"15,340.50","15,369","-2,994"
2023/02/21 19:04:12,小型期03,1,"15,470","15,466",-272
2023/02/21 16:55:39,小型期03,1,"15,490","15,465","-1,322"
2023/02/21 9:28:30,小型期03,2,"15,505","15,484","-2,245"
2023/02/21 9:18:46,小型期03,1,"15,487","15,497",-572
2023/02/20 11:27:56,小型期03,1,"15,512","15,530",-974
2023/02/20 10:47:45,小型期03,1,"15,515","15,513",-174
2023/02/20 10:46:52,小型期03,1,"15,505","15,520",-824
2023/02/20 10:12:30,小型期03,1,"15,515","15,505",-574
2023/02/20 10:04:32,小型期03,1,"15,515","15,507",-474
2023/02/20 9:55:16,小型期03,1,"15,510","15,496",-773
2023/02/20 9:46:11,小型期03,1,"15,503","15,491",-673
2023/02/20 9:44:19,小型期03,1,"15,485","15,499",-772
2023/02/20 9:39:24,小型期03,1,"15,485","15,485",-72
2023/02/20 9:36:26,小型期03,1,"15,480","15,488",-472
2023/02/20 9:19:26,小型期03,1,"15,459","15,480","-1,122"
2023/02/20 9:19:26,小型期03,1,"15,440","15,480","-2,072"
2023/02/17 9:16:33,小型期03,1,"15,443","15,462","-1,022"
2023/02/17 9:05:50,小型期03,1,"15,446","15,440",-372
2023/02/17 8:55:43,小型期03,1,"15,430","15,445",-822
2023/02/16 21:47:00,小型期03,1,"15,370","15,470","4,928"
2023/02/15 9:30:57,小型期02,1,"15,520","15,520",-74
2023/02/15 9:01:00,小型期02,1,"15,510","15,501",-524
2023/02/14 21:30:01,小型期02,1,"15,615","15,650","1,676"
2023/02/14 9:39:03,小型期02,1,"15,630","15,615",676
2023/02/10 9:25:27,小型期02,1,"15,570","15,579",-524
2023/02/10 9:23:42,小型期02,1,"15,560","15,570",-574
2023/02/10 9:12:47,小型期02,1,"15,560","15,549",-624
2023/02/10 9:01:38,小型期02,1,"15,565","15,580",-824
2023/02/10 9:00:01,小型期02,1,"15,590","15,570",926
2023/02/10 3:16:56,小型期02,1,"15,638","15,628",-574
2023/02/09 11:24:02,小型期02,1,"15,573","15,575",26
2023/02/09 10:12:18,小型期02,1,"15,565","15,550",-824
2023/02/09 9:27:14,小型期02,1,"15,565","15,555",-574
2023/02/09 9:15:13,小型期02,1,"15,565","15,550",-824
2023/02/07 9:22:07,小型期02,1,"15,390","15,429","1,878"
2023/02/06 12:17:03,小型期02,1,"15,550","15,449","4,977"
2023/02/06 9:03:17,小型期02,1,"15,510","15,479","1,477"
2023/02/03 21:58:34,小型期02,1,"15,525","15,525",-74
2023/02/03 16:20:44,小型期02,1,"15,525","15,555","1,426"
2023/02/03 9:11:59,小型期02,1,"15,509","15,509",-74
2023/02/02 11:01:07,小型期02,1,"15,509","15,545","1,726"
2023/02/02 10:13:01,小型期02,1,"15,509","15,503",-374
2023/02/02 10:13:01,小型期02,1,"15,509","15,503",-374
2023/02/02 9:38:44,小型期02,2,"15,517.50","15,500","-1,898"
2023/02/02 1:12:34,小型期02,2,"15,388","15,367","-2,244"
2023/02/01 23:44:41,小型期02,2,"15,420","15,400","-2,144"
2023/02/01 10:02:15,小型期02,1,"15,350","15,340",-572
2023/02/01 9:21:25,小型期02,1,"15,380","15,355","-1,322"
2023/01/31 10:42:22,小型期02,1,"15,395","15,385",-572
2023/01/31 10:25:36,小型期02,1,"15,391","15,400",-522
2023/01/31 9:39:01,小型期02,2,"15,427.50","15,431",-494
2023/01/06 1:34:34,小型期01,2,"14,245","14,257","-1,340"
2023/01/06 0:42:23,小型期01,2,"14,255","14,255",-140
2023/01/05 23:48:55,小型期01,1,"14,270","14,261",-520
2023/01/05 23:45:08,小型期01,1,"14,260","14,270",-570
2023/01/05 23:11:48,小型期01,1,"14,251","14,260",-520
2023/01/05 23:08:22,小型期01,1,"14,269","14,268",-20
2023/01/05 18:52:20,小型期01,1,"14,315","14,310",-320
2023/01/05 9:35:09,小型期01,1,"14,335","14,318",-920
2023/01/05 9:35:09,小型期01,1,"14,355","14,318","-1,920"
2023/01/04 10:50:07,小型期01,1,"14,230","14,221",-520
2023/01/04 9:12:39,小型期01,1,"14,224","14,200","-1,270"
2023/01/04 9:01:27,小型期01,1,"14,190","14,199",-520
2023/01/04 8:57:03,小型期01,1,"14,205","14,195",-570
2023/01/03 20:30:20,小型期01,1,"14,030","14,245","10,680"
2023/01/03 9:51:01,小型期01,1,"13,985","13,968",-920
2023/01/03 9:19:10,小型期01,1,"14,034","14,018",-870
2023/01/03 9:13:50,小型期01,1,"14,020","14,035",-820
2023/01/03 9:01:11,小型期01,1,"14,035","14,019",-870
2022/12/27 9:39:45,小型期01,1,"14,365","14,366",-20
2022/12/27 9:35:56,小型期01,1,"14,350","14,377","1,280"
2022/12/27 9:13:55,小型期01,2,"14,332.50","14,355","-2,390"
2022/12/27 9:01:03,小型期01,1,"14,325","14,346","-1,120"
2022/12/26 9:06:28,小型期01,1,"14,215","14,205",-570
2022/12/26 8:58:02,小型期01,1,"14,204","14,207",80
2022/12/24 1:42:09,小型期01,2,"14,204","14,190","-1,540"
2022/12/24 1:21:07,小型期01,2,"14,185","14,200","-1,640"
2022/12/24 0:44:41,小型期01,2,"14,197","14,186","-1,240"
2022/12/24 0:41:15,小型期01,2,"14,185","14,195","-1,140"
2022/12/24 0:15:44,小型期01,2,"14,182","14,191","-1,040"
2022/12/24 0:15:04,小型期01,2,"14,190","14,180","-1,140"
2022/12/24 0:13:34,小型期01,2,"14,195","14,190",360
2022/12/23 23:48:18,小型期01,1,"14,187","14,195",330
2022/12/23 23:48:18,小型期01,1,"14,187","14,195",330
2022/12/23 23:16:11,小型期01,1,"14,170","14,185",-820
2022/12/23 23:16:11,小型期01,1,"14,170","14,185",-820
2022/12/23 23:12:19,小型期01,1,"14,180","14,170",-570
2022/12/23 23:12:19,小型期01,1,"14,180","14,170",-570
2022/12/23 23:11:39,小型期01,1,"14,180","14,179",-20
2022/12/23 23:11:39,小型期01,1,"14,180","14,180",-70
2022/12/23 23:01:00,小型期01,1,"14,188","14,172",-870
2022/12/23 23:00:24,小型期01,2,"14,170","14,180","-1,140"
2022/12/23 22:33:59,小型期01,2,"14,194","14,180","-1,540"
2022/12/23 22:32:58,小型期01,2,"14,180","14,195","-1,640"
2022/12/23 21:39:04,小型期01,1,"14,210","14,200",430
2022/12/23 21:35:20,小型期01,1,"14,215","14,143","3,530"
2022/12/23 18:48:01,小型期01,2,"14,210","14,214",-540
2022/12/23 12:19:08,小型期01,2,"14,234","14,210","-2,540"
2022/12/23 12:08:02,小型期01,2,"14,200","14,219","-2,040"
2022/12/23 11:49:33,小型期01,2,"14,196","14,196",-140
2022/12/23 9:49:52,小型期01,2,"14,200","14,215","-1,640"
2022/12/23 9:44:22,小型期01,3,"14,180","14,200","-3,210"
2022/12/23 9:18:06,小型期01,3,"14,205.67","14,204",40
2022/12/22 23:51:24,小型期01,1,"14,282","14,190","4,530"
2022/12/22 21:30:07,小型期01,2,"14,330","14,315","-1,640"
2022/12/22 20:21:34,小型期01,2,"14,347","14,324","-2,440"
2022/12/22 19:07:10,小型期01,2,"14,355","14,349",-740
2022/12/22 10:35:28,小型期01,1,"14,345","14,355",430
2022/12/22 9:11:13,小型期01,2,"14,300","14,320","-2,140"
2022/12/22 9:02:45,小型期01,3,"14,325.67","14,306","-3,160"
2022/12/22 9:01:18,小型期01,1,"14,315","14,332",-920
2022/12/21 11:48:01,小型期12,1,"14,242","14,252",-570
2022/12/21 11:35:01,小型期12,1,"14,260","14,245",-820
2022/12/21 11:31:03,小型期12,1,"14,244","14,255",480
2022/12/21 9:55:07,小型期12,1,"14,270","14,245","-1,320"
2022/12/21 9:02:57,小型期12,1,"14,230","14,215",-820
2022/12/20 9:25:37,小型期12,1,"14,394","14,385",-520
2022/12/20 9:18:06,小型期12,1,"14,425","14,400","-1,320"
2022/12/19 9:12:00,小型期12,1,"14,388","14,387",-120
2022/12/15 3:00:02,小型期12,1,"14,680","14,670",-572
2022/12/16 12:49:41,小型期12,1,"14,450","14,454",130
2022/12/16 11:05:45,小型期12,1,"14,452","14,520","3,329"
2022/12/16 9:47:10,小型期12,1,"14,458","14,458",-70
2022/12/16 9:43:15,小型期12,1,"14,431","14,475","2,130"
2022/12/16 8:59:08,小型期12,1,"14,435","14,419",-870
2022/12/14 23:32:11,小型期12,1,"14,700","14,714",628
2022/12/14 22:31:50,小型期12,1,"14,695","14,665","-1,572"
2022/12/14 12:19:13,小型期12,1,"14,590","14,690","4,928"
2022/12/14 9:24:54,小型期12,1,"14,609","14,680","3,478"
2022/12/14 8:51:16,小型期12,1,"14,624","14,612",-672
2022/12/13 10:53:29,小型期12,2,"14,590","14,570","-2,144"
2022/12/13 10:13:02,小型期12,1,"14,570","14,570",-72
2022/12/13 10:12:15,小型期12,1,"14,585","14,575",-572
2022/12/13 9:25:25,小型期12,2,"14,623.50","14,609","-1,594"
2022/12/13 9:25:25,小型期12,1,"14,620","14,609",-622
2022/12/12 9:25:13,小型期12,1,"14,620","14,540","3,928"
2022/12/10 1:40:13,小型期12,1,"14,620","14,740","5,928"
2022/12/09 21:31:21,台指W214750C12,1,92,136,"2,144"
2022/12/09 10:53:51,台指W214750C12,2,92,105,"1,192"
2022/12/09 10:52:05,小型期12,1,"14,620","14,681","2,978"
2022/12/09 10:46:10,台指W214750C12,1,92,110,845
2022/12/09 10:33:44,台指W214750C12,1,92,116,"1,145"
2022/12/09 9:27:53,小型期12,2,"14,591","14,611","-2,144"
2022/12/09 9:22:22,小型期12,1,"14,604","14,590",-772
2022/12/09 9:21:00,小型期12,1,"14,593","14,600",-422
2022/12/09 9:07:11,小型期12,2,"14,625","14,600","-2,644"
2022/12/07 9:33:42,小型期12,1,"14,680","14,732","2,528"
2022/12/07 9:07:28,小型期12,1,"14,650","14,631","-1,022"
2022/12/07 9:01:40,小型期12,1,"14,634","14,629",-322
2022/12/05 10:24:53,小型期12,1,"14,910","15,009","4,878"
2022/12/05 9:30:10,小型期12,1,"14,910","15,010","4,928"
2022/12/05 9:17:16,小型期12,1,"14,970","14,995","1,178"
2022/12/05 8:59:01,小型期12,1,"14,890","14,884",-372
2022/12/05 8:59:01,小型期12,1,"14,915","14,884","-1,622"
2022/12/02 10:24:19,小型期12,2,"14,940","14,920","-2,144"
2022/12/02 9:48:07,小型期12,2,"14,910","14,897","-1,444"
2022/12/02 9:43:13,小型期12,2,"14,885","14,910","-2,644"
2022/12/02 9:31:28,小型期12,2,"14,905","14,907",56
2022/12/02 9:12:27,小型期12,1,"14,895","14,902",-422
2022/12/02 9:11:48,小型期12,2,"14,874","14,888","1,256"
2022/12/02 9:00:06,小型期12,2,"14,877.50","14,850","-2,894"
2022/12/01 21:49:58,小型期12,1,"14,990","14,950","-2,072"
2022/12/01 9:17:28,小型期12,1,"15,100","15,070","-1,572"
2022/12/01 9:17:28,小型期12,1,"15,040","15,071","1,478"
2022/12/01 8:45:00,小型期12,1,"14,730","15,035","-15,322"
2022/11/30 11:43:15,小型期12,1,"14,698","14,765","3,278"
2022/11/30 11:08:07,小型期12,1,"14,698","14,739","1,978"
2022/11/30 10:07:29,小型期12,2,"14,695","14,695",-144
2022/11/30 9:57:11,小型期12,1,"14,694","14,718","1,128"
2022/11/30 9:57:08,小型期12,1,"14,694","14,718","1,128"
2022/11/30 9:52:26,台指W514750C11,5,31,32,10
2022/11/30 9:46:50,台指W514750C11,5,31,40,"2,010"
2022/11/30 9:24:24,小型期12,2,"14,670","14,645","-2,644"
2022/11/29 22:44:29,小型期12,1,"14,615","14,612",-222
2022/11/29 10:20:57,小型期12,1,"14,563","14,550",-722
2022/11/29 10:10:00,小型期12,1,"14,535","14,536",-22
2022/11/29 9:33:42,小型期12,1,"14,490","14,507",779
2022/11/29 9:19:35,小型期12,1,"14,460","14,453",280
2022/11/29 8:58:10,小型期12,1,"14,494","14,498",130
2022/11/29 1:46:42,小型期12,1,"14,527","14,514",-722
2022/11/29 1:03:23,小型期12,1,"14,530","14,510","-1,072"
2022/11/29 0:08:53,小型期12,1,"14,550","14,531","-1,022"
2022/11/28 23:23:41,小型期12,1,"14,565","14,550",-822
2022/11/28 13:05:01,小型期12,1,"14,535","14,535",-72
2022/11/28 10:12:10,小型期12,1,"14,475","14,440","1,680"
2022/11/28 9:34:30,小型期12,2,"14,522.50","14,520",-394
2022/11/25 17:57:26,小型期12,1,"14,615","14,615",-72
2022/11/25 16:05:47,小型期12,2,"14,675","14,677",56
2022/11/24 10:31:11,小型期12,2,"14,695.50","14,675","-2,194"
2022/11/23 13:35:05,小型期12,1,"14,610","14,590","-1,072"
2022/11/23 13:12:00,小型期12,1,"14,615","14,600",-822
2022/11/23 12:01:22,小型期12,1,"14,603","14,608",178
2022/11/23 11:07:15,小型期12,1,"14,590","14,600",428
2022/11/23 11:04:09,小型期12,1,"14,590","14,616","1,228"
2022/11/23 11:03:56,小型期12,1,"14,616","14,615",-22
2022/11/23 11:00:01,小型期12,1,"14,465","14,630","8,179"
2022/11/23 9:49:29,小型期12,1,"14,565","14,558",-422
2022/11/23 9:49:29,小型期12,1,"14,580","14,557","-1,222"
2022/11/22 10:07:02,小型期12,1,"14,380","14,380",-70
2022/11/22 9:41:21,小型期12,1,"14,380","14,439","2,880"
2022/11/21 12:30:46,小型期12,2,"14,474.50","14,459","-1,690"
2022/11/18 9:29:20,小型期12,1,"14,545","14,628","4,078"
2022/11/18 9:15:37,小型期12,1,"14,545","14,645","4,928"
2022/11/18 8:58:29,小型期12,1,"14,545","14,525","-1,072"
2022/11/18 8:52:24,小型期12,1,"14,548","14,540",-472
2022/11/18 8:50:24,小型期12,1,"14,573","14,545","-1,472"
2022/11/17 17:56:23,小型期12,2,"14,475","14,465","-1,140"
2022/11/17 17:33:37,小型期12,2,"14,462.50","14,465",109
2022/11/17 13:02:13,小型期12,1,"14,405","14,495","4,430"
2022/11/17 10:16:46,小型期12,2,"14,409","14,380","-3,040"
2022/11/16 23:54:11,小型期12,2,"14,430","14,400","-3,140"
2022/11/16 22:42:57,小型期12,2,"14,470","14,450","-2,140"
2022/11/16 22:32:07,小型期12,2,"14,470","14,470",-140
2022/11/16 22:23:26,小型期12,2,"14,480","14,470","-1,140"
2022/11/16 21:55:56,小型期12,2,"14,520","14,490","-3,142"
2022/11/16 21:30:56,小型期12,1,"14,485","14,485",-70
2022/11/16 12:34:16,小型期12,1,"14,460","14,459",-120
2022/11/16 11:15:31,小型期12,1,"14,465","14,450",-820
2022/11/16 9:21:37,小型期11,1,"14,262","14,460","9,830"
2022/11/15 10:08:43,小型期11,1,"14,250","14,388","6,830"
2022/11/15 8:56:14,小型期11,2,"14,241","14,250","-1,040"
2022/11/14 11:34:13,小型期11,1,"14,130","14,170","1,930"
2022/11/14 10:52:34,小型期11,1,"14,130","14,177","2,280"
2022/11/14 9:48:53,小型期11,2,"14,110","14,090","-2,140"
2022/11/14 9:37:14,小型期11,2,"14,117","14,110",-840
2022/11/14 9:14:44,小型期11,2,"14,130","14,099","-3,240"
2022/11/14 9:05:15,小型期11,2,"14,108","14,130","-2,340"
2022/11/14 9:03:23,小型期11,1,"14,110","14,105",-320
2022/11/09 10:44:01,小型期11,1,"13,460","13,555","4,681"
2022/11/08 9:47:51,小型期11,1,"13,319","13,354","1,682"
2022/11/04 9:47:35,小型期11,1,"12,890","12,920","1,432"
2022/11/04 9:09:06,小型期11,1,"12,880","12,867",-718
2022/11/03 9:51:45,小型期11,1,"12,950","12,940",-568
2022/11/01 22:43:16,小型期11,1,"13,001","13,000",-118
2022/11/01 9:29:01,小型期11,1,"12,950","13,048","4,832"
2022/10/24 13:07:27,小型期11,1,"12,935","12,910","-1,318"
2022/10/24 11:44:11,小型期11,1,"12,920","12,900","-1,068"
2022/10/24 11:11:27,小型期11,1,"12,960","12,921","-2,018"
2022/10/24 9:59:00,小型期11,1,"12,975","12,975",-68
2022/10/24 9:17:34,小型期11,1,"13,030","13,001","-1,518"
2022/10/19 19:14:59,小型期11,1,"12,880","12,862",-968
2022/10/19 16:21:21,小型期11,1,"12,900","12,870","-1,568"
2022/10/19 15:35:25,小型期11,1,"12,920","12,879","-2,118"
2022/10/19 13:34:46,小型期11,1,"13,045","12,980","-3,318"
2022/10/19 11:04:44,小型期11,1,"13,100","13,050","-2,568"
2022/10/19 10:04:03,小型期11,1,"13,070","13,099","1,382"
2022/10/17 23:39:36,小型期11,1,"13,078","13,077",-18
2022/10/17 20:53:59,小型期10,1,"12,955","13,044","-4,518"
2022/10/17 20:53:56,小型期10,1,"12,955","13,045","-4,568"
2022/10/17 12:37:50,小型期10,2,"12,950","12,970","-2,136"
2022/10/17 11:20:59,小型期10,2,"12,970","12,990","-2,136"
