成交時間,新倉時間,商品名稱,口數,新倉價,平倉價,平倉損益淨額,UUID
2022-06-07 12:29:17,2022-06-07 11:32:50,小型期06,1,16490,16500,-575,b60c21ebeb524342
2022-06-07 12:29:17,2022-06-07 11:32:50,小型期06,1,16490,16500,-575,a5d3155d74e94dc1
2022-06-07 12:29:17,2022-06-07 11:32:50,小型期06,1,16490,16500,-575,b60c21ebeb524342
2022-06-07 11:21:08,2022-06-07 10:53:42,小型期06,1,16450,16499,-2524,e36ff0d8791c4729
2022-06-07 11:17:22,2022-06-07 09:24:18,小型期06,1,16460,16499,-2024,45b6fc8a042f44f0
2022-06-07 10:27:00,2022-06-07 08:51:33,小型期06,1,16490,16475,676,a2e2de361f574f35
2022-06-07 09:35:13,2022-06-07 08:51:33,小型期06,1,16490,16420,3426,1daff9e435c94bd3
2022-06-07 09:18:26,2022-06-07 08:51:33,小型期06,1,16490,16490,-74,888171823ee743be
2022-06-07 01:38:50,2022-06-07 01:04:46,小型期06,1,16605,16626,-1126,95fc47fa58b744cf
2022-06-07 00:56:17,2022-06-06 23:34:20,小型期06,1,16620,16620,-76,83fe7d1ec2e14915
2022-06-07 00:40:34,2022-06-06 23:34:20,小型期06,1,16620,16610,424,ffe66b1e5dd147a7
2022-06-07 00:12:58,2022-06-06 23:34:20,小型期06,1,16620,16570,2424,3675599a01944c3e
2022-06-06 11:21:13,2022-06-06 08:53:07,小型期06,1,16630,16600,1424,c277499553c842a9
2022-06-06 09:51:32,2022-06-06 08:46:23,小型期06,1,16590,16520,3424,61ed8badf4a14fb0
2022-06-06 09:05:23,2022-06-06 08:45:49,小型期06,1,16600,16540,2924,2e45da1e3a9b4905
2022-06-02 23:42:55,2022-06-02 23:20:14,小型期06,2,16611,16630,-2052,ac534ff2e9e84867
2022-06-02 15:28:48,2022-06-01 11:45:20,小型期06,1,16675,16610,3174,b74dae89db584df2
2022-06-01 11:43:24,2022-06-01 10:39:57,小型期06,2,16740,16676,6248,acee3a5ad147430a
2022-06-01 09:11:30,2022-06-01 08:53:30,小型期06,1,16635,16665,-1576,f0e402aaee804572
2022-05-26 15:57:16,2022-05-26 10:23:13,小型期06,1,16065,15995,3426,0f59c3fbec0241f7
2022-05-26 15:46:07,2022-05-26 10:23:13,小型期06,1,16065,15997,3326,d46f9a1a19284989
2022-05-26 10:21:04,2022-05-26 09:56:53,小型期06,2,16045,16075,-3148,76b34d4599524448
2022-05-25 09:03:41,2022-05-25 00:24:16,小型期06,1,15965,16003,-1974,95ad862e04c24cf5
2022-05-25 09:03:34,2022-05-24 09:53:06,小型期06,1,16110,15992,5826,6f59fedcc57345c5
2022-05-25 00:15:29,2022-05-24 09:43:52,小型期06,1,16131,16001,6426,ad7939122db14585
2022-05-24 23:48:12,2022-05-24 09:43:21,小型期06,1,16136,15950,9226,0f963785e25348cc
2022-05-24 09:40:14,2022-05-24 09:21:14,小型期06,2,16105,16135,-3148,9ebd67e046eb4989
2022-05-23 21:45:21,2022-05-23 20:45:12,小型期06,1,16145,16165,-1074,2b23c24fac2a4e7f
2022-05-23 21:45:21,2022-05-23 20:45:12,小型期06,1,16145,16165,-1074,7467e59d73784ce1
2022-05-23 21:45:21,2022-05-23 20:45:12,小型期06,1,16145,16165,-1074,2b23c24fac2a4e7f
2022-05-23 21:45:21,2022-05-23 20:45:12,小型期06,1,16145,16165,-1074,7467e59d73784ce1
2022-05-23 18:11:43,2022-05-23 18:00:37,小型期06,2,16131,16140,-1048,0df3062c635b4e19
2022-05-23 17:33:52,2022-05-23 15:41:40,小型期06,2,16150,16148,52,a7decd5e2bf44279
2022-05-23 15:00:01,2022-05-23 12:39:13,小型期06,1,16200,16190,426,9094df3d5b52467b
2022-05-23 13:41:20,2022-05-23 12:39:13,小型期06,1,16200,16145,2676,091ba8394ea049ca
2022-05-23 12:31:00,2022-05-23 11:53:03,小型期06,2,16185,16214,-3048,e9874adfc11241df
2022-05-19 00:59:17,2022-05-18 21:44:38,小型期06,1,16125,16029,4726,7515c78effe2407c
2022-05-17 01:30:02,2022-05-16 22:17:36,小型期05,2,15923,15940,-1848,ca27546ff129467a
2022-05-16 22:16:48,2022-05-16 21:10:43,小型期05,2,15922,15927,-648,0c2c38c2c23140bd
2022-05-16 20:33:21,2022-05-16 18:17:17,小型期05,2,15925,15945,-2148,32313a46398b4eb9
2022-05-16 16:57:05,2022-05-16 16:31:20,小型期05,2,15930,15949,-2048,04b3c80cc59c4a68
2022-05-16 16:20:01,2022-05-16 13:21:29,小型期05,2,15915,15940,-2648,7542b1c50ff34e73
2022-05-16 13:11:54,2022-05-16 13:06:56,小型期05,2,15910,15930,-2148,dcef32a2032b4fad
2022-05-16 13:00:14,2022-05-16 12:47:26,小型期05,2,15890,15920,-3148,9fbf61c4fea044fb
2022-05-16 10:38:39,2022-05-16 10:01:10,小型期05,1,15960,15912,2326,92b87d8af8e44140
2022-05-10 10:11:16,2022-05-07 01:07:02,小型期05,1,16362,15950,20526,a20980751b2c42c1
2022-05-07 01:01:38,2022-05-07 00:54:05,小型期05,2,16365,16380,1352,a79f3b9b287a452d
2022-05-07 00:53:19,2022-05-07 00:50:47,小型期05,2,16350,16370,-2148,98ff90a614a0468e
2022-05-07 00:50:23,2022-05-07 00:45:00,小型期05,2,16359,16340,-2048,8553898656d648f8
2022-05-07 00:44:56,2022-05-07 00:37:13,小型期05,2,16335,16360,-2648,c11a3ab70500451a
2022-05-07 00:37:06,2022-05-07 00:34:22,小型期05,2,16365,16343,-2348,0f4b62b4d47a4daa
2022-05-07 00:32:59,2022-05-07 00:31:30,小型期05,2,16357,16350,-848,6bbc3305d15b487b
2022-05-07 00:31:02,2022-05-07 00:29:23,小型期05,2,16360,16350,-1148,f4b9e9d3ed004620
2022-05-07 00:29:15,2022-05-07 00:10:26,小型期05,1,16340,16359,-1024,915c8f30ed0745a4
2022-05-07 00:29:15,2022-05-07 00:10:26,小型期05,1,16340,16358,-974,8c0aed1068214fd7
2022-05-07 00:10:16,2022-05-07 00:06:56,小型期05,1,16360,16340,-1074,a77e5980a01b467f
2022-05-07 00:10:15,2022-05-07 00:06:56,小型期05,1,16360,16340,-1074,18873fe8e28c4b27
2022-05-07 00:06:51,2022-05-06 23:53:09,小型期05,2,16330,16360,-3148,c69d459f8a57485c
2022-05-05 15:00:01,2022-05-05 12:47:29,小型期05,1,16690,16630,-3076,c75b65c6346b48c1
2022-05-05 15:00:01,2022-05-05 02:52:55,小型期05,1,16600,16631,1474,21b871c1966f4199
2022-05-05 03:22:24,2022-05-05 02:52:55,小型期05,1,16600,16698,4824,18b2c1edec47492f
2022-05-05 03:08:57,2022-05-05 02:52:55,小型期05,1,16600,16680,3924,515c8d0675b94d24
2022-05-05 02:43:54,2022-05-05 02:42:35,小型期05,3,16500,16532,-5028,10e690378fab4f82
2022-05-05 01:58:10,2022-05-05 01:49:59,小型期05,2,16520,16550,-3152,1c8284fbeaca4d22
2022-05-05 00:20:33,2022-05-04 22:16:30,小型期05,2,16440,16460,-2148,78e14c44187947ca
2022-05-04 15:15:34,2022-05-04 13:31:53,小型期05,1,16525,16505,-1076,685854b0fd944f8a
2022-05-04 09:16:05,2022-05-04 09:09:07,小型期05,1,16578,16559,-1026,17b4613160314dd6
2022-05-04 00:08:33,2022-05-03 23:42:45,小型期05,2,16460,16440,-2148,670b3abe4eeb4752
2022-05-03 23:38:13,2022-05-03 23:04:41,小型期05,2,16430,16450,1852,a9cd0ce535e24d67
2022-05-03 23:03:24,2022-05-03 22:41:58,小型期05,2,16425,16429,-548,46eae6f606064c54
2022-05-03 22:25:37,2022-05-03 22:08:23,小型期05,2,16440,16430,852,e630d8f44fd943de
2022-05-03 10:56:18,2022-04-29 22:08:55,小型期05,1,16585,16510,3674,835aa8bfad67448f
2022-04-29 21:49:53,2022-04-29 21:45:38,小型期05,2,16554,16574,-2152,27cd51dc661d4624
2022-04-29 21:37:41,2022-04-29 16:34:23,小型期05,2,16591,16568,2148,28fccb92e40a4da0
2022-04-29 15:50:34,2022-04-29 15:09:09,小型期05,2,16573,16615,-4352,6cff6a1abec14b4a
2022-04-29 13:02:10,2022-04-29 12:13:53,小型期05,1,16560,16580,-1076,25637a93ba2d4450
2022-04-29 11:51:04,2022-04-29 10:22:35,小型期05,1,16550,16590,-2076,ba927e3694b34ece
2022-04-29 11:32:25,2022-04-29 10:22:35,小型期05,1,16550,16569,-1026,10f488c95cce46b9
2022-04-27 18:02:12,2022-04-26 21:58:13,小型期05,1,16430,16348,4026,fabc3b848f1849ba
2022-04-27 11:01:35,2022-04-22 21:18:13,小型期05,1,16935,16295,31925,38329f398e3c4b31
2022-04-25 09:56:10,2022-04-22 21:18:13,小型期05,1,16935,16539,19724,835011c9d6f24aea
2022-04-22 19:29:16,2022-04-22 17:50:10,小型期05,2,16950,16960,-1102,66d1ee311f444e4e
2022-04-22 08:54:03,2022-04-22 00:00:17,小型期05,1,17055,16845,10424,66c7b2f3621d4520
2022-04-21 11:04:07,2022-04-21 09:10:54,小型期05,2,17160,17140,-2152,da7d36294be442ee
2022-04-21 09:02:19,2022-04-21 08:46:51,小型期05,2,17190,17170,-2152,f4cb5086fc6943a4
2022-04-20 23:20:41,2022-04-20 20:25:18,小型期05,2,17162,17130,-3352,f3163c246d69405c
2022-04-20 13:56:19,2022-04-20 10:10:31,小型期04,2,17020,17125,10348,a2ae37467da14b90
2022-04-20 10:03:59,2022-04-19 22:28:08,小型期04,2,17020,17001,-2052,a776503f61624d72
2022-04-19 13:16:15,2022-04-19 00:55:42,小型期04,1,17005,17008,74,5bf37a5afb2344a4
2022-04-19 12:51:43,2022-04-19 00:55:42,小型期04,1,17005,17040,1674,cec3243f9bc8485d
2022-04-19 00:50:42,2022-04-19 00:14:01,小型期04,2,16988,16998,-1152,e30d9c4af10b476b
2022-04-18 15:26:00,2022-04-18 13:00:42,小型期04,2,16910,16910,-152,d1a7986413f1403c
2022-04-18 11:38:36,2022-04-18 11:14:09,小型期04,2,16860,16890,-3152,3846c3e1f7ea46bd
2022-04-18 10:46:37,2022-04-18 10:38:03,小型期04,2,16840,16850,-1152,c3c3d06fd5e845b5
2022-04-18 09:01:22,2022-04-18 08:59:10,小型期04,1,16860,16900,-2076,452b9f7e55c44a88
2022-04-18 09:01:22,2022-04-18 08:54:51,小型期04,1,16880,16899,-1026,b090fb7513354395
2022-04-18 09:00:25,2022-04-18 08:54:51,小型期04,1,16880,16880,-76,eb2dbea698524ebb
2022-04-18 08:52:04,2022-04-18 08:50:22,小型期04,1,16850,16871,-1126,c105196db5374343
2022-04-15 11:22:24,2022-04-15 09:47:14,小型期04,1,17074,16987,4274,f8b38a41470041b4
2022-04-15 10:33:31,2022-04-15 09:47:14,小型期04,1,17074,17010,3124,b0a7b71eee0f4005
2022-04-15 09:37:00,2022-04-15 09:28:00,小型期04,1,17080,17079,-26,c724c9e8db9e4aa8
2022-04-15 09:37:00,2022-04-15 09:28:00,小型期04,1,17080,17079,-26,ede2a9a96a6e4721
2022-04-15 09:37:00,2022-04-15 09:28:00,小型期04,1,17080,17079,-26,c724c9e8db9e4aa8
2022-04-15 09:37:00,2022-04-15 09:28:00,小型期04,1,17080,17079,-26,ede2a9a96a6e4721
2022-04-15 09:13:07,2022-04-15 09:01:15,小型期04,1,17055,17065,-576,dd5ac19748d34751
2022-04-15 09:13:07,2022-04-15 09:01:15,小型期04,1,17055,17065,-576,eb1bd1d7fb534cf5
2022-04-15 09:13:07,2022-04-15 08:53:30,小型期04,1,17086,17065,974,dd5ac19748d34751
2022-04-15 09:13:07,2022-04-15 08:53:30,小型期04,1,17086,17065,974,eb1bd1d7fb534cf5
2022-04-14 10:07:06,2022-04-14 09:18:24,小型期04,1,17300,17300,-76,441abd8a07404353
2022-04-14 09:32:46,2022-04-14 09:18:24,小型期04,1,17300,17280,924,b3917bf523904a40
2022-04-14 09:15:21,2022-04-14 09:02:17,小型期04,2,17315,17310,348,587e59f29b924e78
2022-04-13 10:01:22,2022-04-13 09:50:15,小型期04,2,17175,17204,-3052,aae2d67f2c98404a
2022-04-13 09:27:33,2022-04-13 09:17:39,小型期04,2,17145,17174,-3052,6043bdc621bd4032
2022-04-11 11:23:37,2022-04-08 20:11:17,小型期04,1,17347,17037,15424,e471d63b9adf435e
2022-04-08 13:44:36,2022-04-08 13:30:05,小型期04,2,17275,17305,-3152,1ae3fbc7a9844d54
2022-04-08 13:14:09,2022-04-08 13:07:27,小型期04,3,17256,17275,-3078,174335c55014445b
2022-04-08 09:30:06,2022-04-08 09:07:51,小型期04,1,17210,17205,174,7b6af86ead694ae9
2022-04-08 09:00:51,2022-04-08 08:48:18,小型期04,1,17195,17215,-1076,e05c714662034db1
2022-04-08 09:00:19,2022-04-08 08:48:18,小型期04,1,17195,17205,-576,8635ed21effd4f22
2022-03-31 10:11:52,2022-03-31 08:58:42,小型期04,1,17758,17707,2472,7f9e1d9c45ac425f
2022-03-31 09:33:24,2022-03-31 08:58:42,小型期04,1,17758,17727,1472,7aea207bfee646d3
2022-03-31 09:25:55,2022-03-31 08:58:42,小型期04,1,17758,17708,2422,c86b6889419e4adf
2022-03-31 08:45:34,2022-03-30 23:37:07,小型期04,3,17725,17725,-234,dd85f601125247e3
2022-03-30 23:32:58,2022-03-30 23:04:28,小型期04,3,17705,17715,-1634,18526c66f0024c0c
2022-03-30 21:20:07,2022-03-30 18:56:43,小型期04,3,17705,17705,-234,93081456fdb6419a
2022-03-30 18:47:33,2022-03-30 18:10:33,小型期04,3,17687,17707,-3234,5893a94fc9ba4dc8
2022-03-30 12:30:20,2022-03-30 11:32:31,小型期04,1,17690,17735,2172,1571f44b3e624121
2022-03-30 11:32:44,2022-03-30 11:32:31,小型期04,1,17690,17690,-78,4b324e1a795c4d30
2022-03-30 10:28:54,2022-03-30 10:24:22,小型期04,1,17720,17710,-578,dbfc098da99e4ca0
2022-03-30 09:37:39,2022-03-30 09:18:49,小型期04,1,17685,17719,1622,b4bd4304f9584e5a
2022-03-28 13:38:56,2022-03-28 10:47:13,小型期04,1,17380,17446,3224,57db9b1251714740
2022-03-28 11:59:56,2022-03-28 10:46:45,小型期04,1,17375,17435,2924,b6edd0b2be7745bf
2022-03-24 18:10:41,2022-03-24 11:08:50,小型期04,1,17628,17630,22,8261138977cd45d5
2022-03-24 13:34:43,2022-03-24 11:08:50,小型期04,1,17628,17667,1872,f8f2a774633f4816
2022-03-24 11:00:08,2022-03-24 10:57:36,小型期04,2,17630,17620,-1156,550ffe517bcd467a
2022-03-24 10:31:35,2022-03-24 10:09:31,小型期04,1,17600,17600,-78,0359a3f682ed454c
2022-03-24 09:29:52,2022-03-24 09:00:39,小型期04,1,17600,17551,2372,6fe71a21427540bb
2022-03-22 00:30:58,2022-03-21 22:37:11,小型期04,2,17495,17495,-152,485accf1186649ad
2022-03-21 22:36:42,2022-03-21 22:21:33,小型期04,1,17480,17495,-826,0d5c206cd7ea4b6d
2022-03-21 22:36:42,2022-03-21 22:21:33,小型期04,1,17480,17494,-776,538b292b9d104e96
2022-03-21 21:54:03,2022-03-21 15:44:30,小型期04,2,17500,17500,-156,a5624484d76b42e2
2022-03-21 15:30:17,2022-03-21 15:01:23,小型期04,2,17515,17489,-2754,4cd30f1337bb4cd7
2022-03-21 09:08:25,2022-03-21 08:48:14,小型期04,1,17470,17536,3223,dfa99e553c2d4b83
2022-03-18 21:35:58,2022-03-18 16:07:11,小型期04,3,17375,17356,2622,63ebed11ba6442bb
2022-03-18 15:48:45,2022-03-18 15:43:03,小型期04,3,17388,17386,-528,4fa891222fa341b8
2022-03-18 15:42:54,2022-03-18 15:42:07,小型期04,3,17380,17388,-1428,0550589af58c4d8c
2022-03-18 15:41:50,2022-03-18 15:32:03,小型期04,3,17385,17375,-1728,64e1f5bd746544e4
2022-03-18 15:30:14,2022-03-18 15:00:59,小型期04,3,17381,17380,-78,ebe1437f994c4f8e
2022-03-18 13:18:04,2022-03-18 12:38:47,小型期04,3,17368,17366,72,d18ebce0baea47d4
2022-03-18 12:38:01,2022-03-18 12:28:23,小型期04,3,17360,17373,-2178,a4456821814542ab
2022-03-18 12:27:59,2022-03-18 12:24:43,小型期04,1,17365,17358,-426,3341429147d24d6e
2022-03-18 12:27:59,2022-03-18 12:24:43,小型期04,1,17365,17358,-426,4e4281d6e18a406d
2022-03-18 12:27:59,2022-03-18 12:24:43,小型期04,2,17365,17358,-852,3341429147d24d6e
2022-03-18 12:27:59,2022-03-18 12:24:43,小型期04,2,17365,17358,-852,4e4281d6e18a406d
2022-03-18 12:23:54,2022-03-18 12:12:54,小型期04,3,17345,17365,-3178,447af59f744f422f
2022-03-18 10:02:07,2022-03-18 09:26:49,小型期04,1,17385,17414,-1526,63a4fbc286bf4bda
2022-03-18 09:25:57,2022-03-18 09:24:38,小型期04,2,17412,17399,-1452,ff5b689b75094025
2022-03-18 09:24:33,2022-03-18 09:21:15,小型期04,2,17395,17415,-2152,3edeeca1626946f8
2022-03-18 09:19:32,2022-03-18 09:08:55,小型期04,2,17400,17402,-352,7c30f215c6784305
2022-03-18 09:07:17,2022-03-18 08:46:20,小型期04,1,17416,17415,-26,1a188cbf6c92495c
2022-03-18 01:22:22,2022-03-18 00:21:25,小型期04,2,17400,17419,-2052,cf3981bf2ced4703
2022-03-17 12:38:29,2022-03-17 12:36:28,小型期04,1,17378,17399,-1126,403c29a23c5c4921
2022-03-17 12:33:16,2022-03-17 10:41:04,小型期04,1,17365,17385,-1076,61f8afc43429402e
2022-03-17 10:40:23,2022-03-17 10:32:24,小型期04,1,17366,17388,-1176,7ff9a9188f7746ff
2022-03-16 13:07:14,2022-03-16 09:03:15,小型期04,1,16980,16870,5424,81be5e2b9cf04d1f
2022-03-16 09:20:27,2022-03-16 09:01:17,小型期04,1,16991,16945,2224,795acac7baf44bb6
2022-03-16 08:56:55,2022-03-16 08:53:25,小型期04,1,16991,17005,-776,07a54d4812c840e3
2022-03-16 08:56:55,2022-03-16 08:53:25,小型期04,1,16991,17005,-776,63899663ae5c4430
2022-03-16 08:49:21,2022-03-16 08:47:36,小型期04,1,16980,17000,-1076,8e431943ed0f4128
2022-03-16 04:20:38,2022-03-16 01:08:12,小型期04,1,16910,16995,-4326,009e5ae27a164ac0
2022-03-16 02:45:24,2022-03-16 01:07:19,小型期04,1,16915,16935,-1076,4eb3c65dda9143f2
2022-03-15 00:58:04,2022-03-14 23:17:04,小型期04,1,17220,17100,5924,809fb947472d4428
2022-03-14 22:52:43,2022-03-14 22:30:01,小型期04,2,17235,17245,-1152,f8f1a15f51b44887
2022-03-14 22:14:11,2022-03-14 19:03:41,小型期04,2,17240,17235,348,b32a71b0c2d14a68
2022-03-14 17:42:21,2022-03-14 17:09:03,小型期04,2,17210,17231,-2252,cce12ef360844788
2022-03-14 17:03:14,2022-03-14 16:52:38,小型期04,2,17190,17210,-2152,7e501bf6a4a34cc2
2022-03-14 16:50:08,2022-03-14 16:14:54,小型期04,2,17200,17200,-152,1f85699e660b48e6
2022-03-14 16:08:17,2022-03-14 15:43:33,小型期04,2,17200,17201,-252,8f02828e920b45e8
2022-03-14 15:35:31,2022-03-14 15:31:09,小型期04,2,17195,17216,-2252,401144f2ef6a4342
2022-03-11 12:25:39,2022-03-11 12:25:25,小型期03,1,17220,17219,-126,04ee902ed4504a76
2022-03-11 10:20:11,2022-03-11 10:19:27,小型期03,1,17285,17283,-176,39b6b5bcf1164725
2022-03-11 09:24:35,2022-03-11 09:21:13,小型期03,1,17335,17284,2474,b3c5d8bdfc544918
2022-03-11 09:14:51,2022-03-11 08:54:49,小型期03,1,17335,17330,174,946feba9d9df4cf7
2022-03-11 09:14:51,2022-03-11 08:54:49,小型期03,1,17335,17330,174,bc6496513e8f4e8e
2022-03-11 09:14:51,2022-03-11 08:54:49,小型期03,1,17335,17330,174,946feba9d9df4cf7
2022-03-11 09:14:51,2022-03-11 08:54:49,小型期03,1,17335,17330,174,bc6496513e8f4e8e
2022-03-11 08:51:56,2022-03-11 08:49:08,小型期03,2,17350,17334,-1752,d58acae370964da9
2022-03-09 09:05:13,2022-03-09 08:59:29,小型期03,1,16920,16920,-76,d44c3e55908e426d
2022-03-09 09:01:03,2022-03-08 09:53:13,小型期03,1,17000,16965,1674,27c7052e99204f09
2022-03-08 11:52:54,2022-03-08 09:52:11,小型期03,1,17020,16803,10774,9b7b64761b7b4fbc
2022-03-08 11:04:11,2022-03-08 09:52:11,小型期03,1,17020,16830,9424,8a368f8a2cb043f5
2022-03-08 09:48:07,2022-03-08 09:45:26,小型期03,3,16990,17020,-4728,8bd66a62c1f44df7
2022-03-08 09:44:54,2022-03-08 09:36:03,小型期03,1,17000,17004,-276,4eac9ff98b68433e
2022-03-08 09:44:54,2022-03-08 09:34:06,小型期03,2,17010,17003,548,e8198670f21f47ba
2022-03-08 09:33:46,2022-03-08 09:29:52,小型期03,1,16990,17017,-1426,cce8fe13324a412d
2022-03-08 09:33:46,2022-03-08 09:25:56,小型期03,2,17031,17016,1348,9ff5a83a1827423a
2022-03-08 09:25:22,2022-03-08 09:22:48,小型期03,2,17030,17052,-2352,e40ea9816cb64706
2022-03-08 09:22:15,2022-03-08 09:17:28,小型期03,2,17030,17030,-152,4b3ab14e41e847e5
2022-03-08 09:03:36,2022-03-08 09:01:28,小型期03,2,16900,16900,-152,8c3404226cf342b4
2022-03-08 08:55:01,2022-03-08 08:50:39,小型期03,1,16860,16862,-176,0fb1c947b2b341c3
2022-03-08 08:55:01,2022-03-08 08:50:39,小型期03,1,16860,16861,-126,980dbd38b81f4acc
2022-03-07 16:36:16,2022-03-07 16:27:31,小型期03,2,16980,16980,-152,57499c979406442a
2022-03-07 10:21:04,2022-03-07 09:01:13,小型期03,1,17360,17167,9574,6312dd7efaee4527
2022-03-07 09:41:51,2022-03-07 09:00:42,小型期03,1,17370,17165,10174,d29785fdfbc6454a
2022-03-07 09:00:17,2022-03-07 08:58:32,小型期03,1,17350,17375,-1326,efeeda0cb9d4415f
2022-03-05 02:01:01,2022-03-04 23:49:16,小型期03,2,17585,17634,-5056,cb268478b01149d3
2022-03-05 02:01:01,2022-03-04 23:49:16,小型期03,1,17585,17633,-2478,2fb8f33709cf4a27
2022-03-04 23:36:55,2022-03-04 23:06:59,小型期03,3,17610,17620,-1734,3770d96f91f14574
2022-03-04 21:32:17,2022-03-04 20:22:37,小型期03,1,17636,17668,-1678,381314870a4b4218
2022-03-04 19:53:23,2022-03-04 19:17:47,小型期03,2,17646,17675,-3056,f264293b17e843a1
2022-03-04 16:00:20,2022-03-04 15:19:00,小型期03,2,17685,17717,-3356,7a64d4abced146f2
2022-03-04 16:00:20,2022-03-04 15:19:00,小型期03,2,17685,17716,-3256,39271175149b46cf
2022-03-04 15:06:59,2022-03-04 10:48:59,小型期03,1,17757,17708,2372,f32cec2dcf874adb
2022-03-04 15:06:29,2022-03-04 10:48:59,小型期03,2,17757,17710,4544,3be5f685042c4aec
2022-03-04 09:50:28,2022-03-04 09:29:33,小型期03,2,17705,17750,-4656,e33520d7a356421f
2022-03-04 01:36:56,2022-03-04 00:38:26,小型期03,1,17811,17890,-4028,3a77b402338840dc
2022-03-03 22:01:05,2022-03-03 08:52:24,小型期03,1,17950,17935,672,2c9fc169846e4598
2022-03-03 08:50:41,2022-03-03 08:48:47,小型期03,2,17931,17960,-3056,ccd36341514c47dc
2022-03-02 23:30:20,2022-03-02 22:35:54,小型期03,2,17778,17820,-4356,e1c131dff08e4d7a
2022-03-02 22:30:46,2022-03-02 22:12:10,小型期03,2,17777,17808,-3256,03b1ff8145724094
2022-03-02 19:29:37,2022-03-02 18:57:54,小型期03,2,17792,17814,-2356,c7ffff7de9f8410e
2022-03-02 17:50:04,2022-03-02 17:47:27,小型期03,2,17781,17805,-2556,2b4e6c2fb93a42ba
2022-03-02 17:30:42,2022-03-02 13:15:02,小型期03,1,17860,17779,3972,62f6d1a33d644ad4
2022-03-02 08:58:16,2022-03-01 23:12:08,小型期03,1,17860,17815,2172,7c35e915d0584394
2022-03-01 21:16:48,2022-03-01 20:36:38,小型期03,2,17862,17860,44,8354f957da644175
2022-03-01 20:30:00,2022-03-01 20:10:40,小型期03,1,17860,17870,-578,23435f4379804bd3
2022-03-01 20:30:00,2022-03-01 20:10:40,小型期03,1,17860,17870,-578,f77e251db7ba4b32
2022-03-01 20:30:00,2022-03-01 20:10:40,小型期03,1,17860,17870,-578,23435f4379804bd3
2022-03-01 20:30:00,2022-03-01 20:10:40,小型期03,1,17860,17870,-578,f77e251db7ba4b32
2022-03-01 19:18:14,2022-03-01 19:14:24,小型期03,2,17870,17880,-1156,5a794125fd294715
2022-03-01 18:49:23,2022-03-01 16:25:58,小型期03,1,17910,17888,1022,098670984232466a
2022-03-01 18:49:23,2022-03-01 16:25:58,小型期03,1,17910,17888,1022,5b7c3c852ef94afc
2022-03-01 18:49:23,2022-03-01 16:25:33,小型期03,1,17913,17888,1172,098670984232466a
2022-03-01 18:49:23,2022-03-01 16:25:33,小型期03,1,17913,17888,1172,5b7c3c852ef94afc
2022-02-24 23:20:42,2022-02-24 15:13:53,小型期03,1,17476,17370,5224,feb90b52d8d24e5f
2022-02-24 22:40:06,2022-02-24 15:13:53,小型期03,1,17476,17318,7824,63ed33681ca74eb4
2022-02-24 19:49:11,2022-02-24 15:04:52,小型期03,1,17505,17294,10473,38cfad7e56394448
2022-02-24 19:39:18,2022-02-24 15:04:52,小型期03,1,17505,17245,12923,059f563032354525
2022-02-24 15:04:01,2022-02-24 13:41:15,小型期03,2,17525,17543,-1956,0af3b21f970b46ef
2022-02-24 13:15:00,2022-02-24 12:59:33,小型期03,4,17620,17620,-312,0578676a1c0d405d
2022-02-24 12:51:06,2022-02-24 10:45:34,小型期03,2,17795,17650,14344,e61a07f3a9134b3f
2022-02-24 12:51:06,2022-02-24 10:45:34,小型期03,2,17795,17650,14344,e41b60445c524e85
2022-02-24 10:44:52,2022-02-24 10:39:03,小型期03,4,17830,17800,-6312,aecf3ca41bca4993
2022-02-24 10:34:42,2022-02-24 10:26:41,小型期03,4,17800,17810,-2312,674dd752ce85438d
2022-02-24 10:26:17,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,bc56c0d7047243a1
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,2231c0406f434bbc
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,d41990afc06b4c48
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,3db7db6e6d6045c5
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,2231c0406f434bbc
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,d41990afc06b4c48
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,3db7db6e6d6045c5
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,2231c0406f434bbc
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,d41990afc06b4c48
2022-02-24 10:26:14,2022-02-24 10:25:45,小型期03,1,17819,17793,-1378,3db7db6e6d6045c5
2022-02-24 10:25:05,2022-02-24 10:22:15,小型期03,4,17810,17825,-3312,31831f62c34a4c7d
2022-02-24 10:15:43,2022-02-24 10:05:27,小型期03,4,17810,17820,-2312,0d8828a303e44d44
2022-02-24 09:50:21,2022-02-24 09:15:09,小型期03,4,17795,17797,-712,f61d5b59e8ab4ac7
2022-02-24 09:08:46,2022-02-24 09:05:09,小型期03,1,17750,17812,-3178,401aead6d68f4eba
2022-02-24 09:08:46,2022-02-24 09:04:26,小型期03,1,17798,17810,-678,dd66740aff2841b6
